   0.18640,   0.82963
   0.18720,   0.82817
   0.18800,   0.82670
   0.18880,   0.82522
   0.18960,   0.82373
   0.19040,   0.82224
   0.19120,   0.82075
   0.19200,   0.81924
   0.19280,   0.81773
   0.19360,   0.81622
   0.19440,   0.81470
   0.19520,   0.81317
   0.19600,   0.81163
   0.19680,   0.81009
   0.19760,   0.80854
   0.19840,   0.80699
   0.19920,   0.80543
   0.20000,   0.80387
   0.20080,   0.80229
   0.20160,   0.80072
   0.20240,   0.79913
   0.20320,   0.79754
   0.20400,   0.79594
   0.20480,   0.79434
   0.20560,   0.79273
   0.20640,   0.79111
   0.20720,   0.78949
   0.20800,   0.78786
   0.20880,   0.78623
   0.20960,   0.78459
   0.21040,   0.78294
   0.21120,   0.78128
   0.21200,   0.77962
   0.21280,   0.77796
   0.21360,   0.77628
   0.21440,   0.77461
   0.21520,   0.77292
   0.21600,   0.77123
   0.21680,   0.76953
   0.21760,   0.76783
   0.21840,   0.76612
   0.21920,   0.76440
   0.22000,   0.76268
   0.22080,   0.76095
   0.22160,   0.75921
   0.22240,   0.75747
   0.22320,   0.75572
   0.22400,   0.75397
   0.22480,   0.75221
   0.22560,   0.75044
   0.22640,   0.74867
   0.22720,   0.74689
   0.22800,   0.74510
   0.22880,   0.74331
   0.22960,   0.74151
   0.23040,   0.73971
   0.23120,   0.73790
   0.23200,   0.73608
   0.23280,   0.73426
   0.23360,   0.73243
   0.23440,   0.73059
   0.23520,   0.72875
   0.23600,   0.72690
   0.23680,   0.72505
   0.23760,   0.72319
   0.23840,   0.72132
   0.23920,   0.71945
   0.24000,   0.71757
   0.24080,   0.71568
   0.24160,   0.71379
   0.24240,   0.71189
   0.24320,   0.70999
   0.24400,   0.70807
   0.24480,   0.70616
   0.24560,   0.70423
   0.24640,   0.70230
   0.24720,   0.70037
   0.24800,   0.69842
   0.24880,   0.69648
   0.24960,   0.69452
   0.25040,   0.69256
   0.25120,   0.69059
   0.25200,   0.68862
   0.25280,   0.68664
   0.25360,   0.68465
   0.25440,   0.68266
   0.25520,   0.68066
   0.25600,   0.67865
   0.25680,   0.67664
   0.25760,   0.67462
   0.25840,   0.67260
   0.25920,   0.67057
   0.26000,   0.66853
   0.26080,   0.66649
   0.26160,   0.66444
   0.26240,   0.66239
   0.26320,   0.66032
   0.26400,   0.65826
   0.26480,   0.65618
   0.26560,   0.65410
   0.26640,   0.65201
   0.26720,   0.64992
   0.26800,   0.64782
   0.26880,   0.64572
   0.26960,   0.64360
   0.27040,   0.64149
   0.27120,   0.63936
   0.27200,   0.63723
   0.27280,   0.63509
   0.27360,   0.63295
   0.27440,   0.63080
   0.27520,   0.62864
   0.27600,   0.62648
   0.27680,   0.62431
   0.27760,   0.62214
   0.27840,   0.61996
   0.27920,   0.61777
   0.28000,   0.61558
   0.28080,   0.61338
   0.28160,   0.61117
   0.28240,   0.60896
   0.28320,   0.60674
   0.28400,   0.60452
   0.28480,   0.60228
   0.28560,   0.60005
   0.28640,   0.59780
   0.28720,   0.59555
   0.28800,   0.59330
   0.28880,   0.59103
   0.28960,   0.58877
   0.29040,   0.58649
   0.29120,   0.58421
   0.29200,   0.58192
   0.29280,   0.57963
   0.29360,   0.57733
   0.29440,   0.57502
